RegionID,RegionName,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
394565,"Elkhart, IN",IN,111000.0,114550.0,116800.0,117842.0,120125.0,115042.0,106667.0,104817.0,103133.0,98717.0,86400.0,84083.0,87983.0,93650.0,99317.0,105300.0,108267.0,107600.0,104633.0,100483.0,99150.0,91067.0,88083.0,85417.0,94500.0,102000.0,103667.0,102333.0,104967.0,109967.0,108300.0,101100.0,89933.0,81933.0,73667.0,80833.0,86083.0,92917.0,92917.0,101483.0,104817.0,102117.0,94633.0,96300.0,101333.0,98133.0,91550.0,86550.0,91083.0,97167.0,102833.0,105917.0,107583.0,110250.0,110833.0,112000.0,106667.0,104167.0,99693.0,98327.0,95493.0,101050.0,107717.0,114717.0,114300.0,110900.0,109717.0,109217.0,109983.0,111167.0,108583.0,110717.0,107050.0,110800.0,112167.0,115833.0,117500.0,118333.0,119667.0,116300.0,115050.0,114717.0,114177.0,116911.0,119244.0,124817.0,129000.0,129000.0,130000.0,128167.0,129800.0,131267.0,127433.0,126100.0,118550.0,119800.0,119500.0,129583.0,133067.0,139733.0,138067.0,141333.0,140333.0,140333.0,139300.0,131967.0,130300.0,128333.0,134967.0,136950.0,146950.0,148050.0,154400.0,149400.0,150667.0,147620.0,144786.0,141786.0,137500.0,136500.0,137833.0,144333.0,150833.0,156167.0,159700.0,162017.0,161483.0,157117.0,152133.0,148333.0,147000.0,148483.0,152317.0,156633.0,160650.0,167283.0,166967.0,166196.0,162229.0,165229.0,163833.0,162333.0,157833.0,157833.0,160683.0,167850.0,171683.0,181833.0,185167.0,188667.0,183417.0,181750.0,178750.0,177667.0,175633.0,176300.0,177933.0,181300.0,189633.0,197833.0,206483.0,211133.0,214633.0,211317.0,213000.0,202667.0,203833.0,197500.0,207667.0,209500.0,218833.0,225667.0,227667.0,222583.0,210917
395114,"Springfield, IL",IL,107483.0,109167.0,109167.0,114250.0,114167.0,111333.0,107400.0,105067.0,102983.0,103333.0,97167.0,101333.0,103850.0,110017.0,112684.0,115333.0,117667.0,113833.0,109750.0,107417.0,109583.0,108750.0,109283.0,108283.0,111617.0,114067.0,120067.0,121900.0,118083.0,112250.0,112083.0,112083.0,112900.0,112483.0,112317.0,113500.0,112000.0,118833.0,122667.0,125750.0,123667.0,118500.0,115500.0,113417.0,114083.0,118083.0,120167.0,119667.0,117750.0,116667.0,120000.0,126333.0,129333.0,127667.0,120000.0,116917.0,114500.0,116167.0,118250.0,120667.0,119833.0,122500.0,125833.0,129000.0,130000.0,128167.0,129167.0,120917.0,115750.0,115583.0,120333.0,121083.0,115250.0,114417.0,128333.0,136000.0,141833.0,138833.0,135000.0,126500.0,119500.0,117000.0,118642.0,119642.0,121976.0,126667.0,127333.0,130333.0,131000.0,130500.0,126000.0,120667.0,119167.0,118750.0,113087.0,117420.0,122003.0,135333.0,137333.0,137167.0,137500.0,133167.0,132167.0,127833.0,128500.0,135000.0,130167.0,129000.0,119083.0,124583.0,126583.0,135167.0,135917.0,140083.0,134250.0,138500.0,131833.0,131000.0,124083.0,126083.0,130250.0,131500.0,134833.0,133917.0,137917.0,132500.0,136400.0,133067.0,133650.0,125333.0,123000.0,122667.0,127250.0,137917.0,145250.0,151500.0,146500.0,145417.0,142917.0,142917.0,139417.0,132500.0,129500.0,132417.0,138667.0,150750.0,153917.0,158417.0,154333.0,155667.0,155000.0,149750.0,145583.0,135917.0,132833.0,126833.0,131167.0,136167.0,142667.0,147167.0,151417.0,154750.0,156583.0,153500.0,155167.0,151583.0,147417.0,138333.0,138350.0,144683.0,158767.0,164167.0,169167.0,162833.0,163667
394726,"Johnson City, TN",TN,116450.0,118769.0,118736.0,116269.0,118783.0,119817.0,119317.0,120167.0,119667.0,123667.0,121167.0,121200.0,118500.0,120167.0,123633.0,131417.0,129750.0,124775.0,118192.0,117192.0,111558.0,112392.0,112261.0,119703.0,115703.0,124000.0,124833.0,126833.0,123417.0,124667.0,128150.0,120067.0,118033.0,113217.0,116133.0,116917.0,116917.0,121667.0,121167.0,128083.0,126417.0,124350.0,119100.0,119433.0,122333.0,112733.0,117400.0,113733.0,125000.0,123333.0,132917.0,139000.0,140000.0,130384.0,124433.0,126433.0,130050.0,130417.0,125750.0,129467.0,131467.0,133800.0,134650.0,132484.0,131450.0,126633.0,126467.0,126585.0,123835.0,124501.0,120250.0,120904.0,121721.0,126221.0,131317.0,132833.0,135500.0,140333.0,141167.0,136033.0,128200.0,121200.0,119000.0,123333.0,130533.0,136833.0,134162.0,139295.0,140962.0,140967.0,133300.0,133333.0,131667.0,133633.0,135467.0,136117.0,134717.0,129550.0,135567.0,139833.0,138633.0,139600.0,136433.0,139300.0,140000.0,136483.0,133117.0,132450.0,139300.0,147667.0,149650.0,149617.0,151267.0,152600.0,151033.0,149050.0,143775.0,150208.0,148042.0,152500.0,152183.0,158017.0,159500.0,161983.0,156717.0,153400.0,150400.0,155633.0,158550.0,161267.0,160250.0,158167.0,158783.0,158500.0,161667.0,158500.0,162750.0,162083.0,163917.0,161667.0,160667.0,161067.0,159900.0,165817.0,174583.0,174417.0,179833.0,177133.0,187300.0,182950.0,180483.0,177650.0,177250.0,178750.0,175417.0,178167.0,183417.0,193417.0,201750.0,203333.0,207300.0,213220.0,218220.0,220920.0,210833.0,203000.0,196333.0,197167.0,206667.0,220000.0,240417.0,245592.0,242258.0,232258.0,228750
394597,"Florence, SC",SC,107533.0,103850.0,106133.0,104633.0,107317.0,110667.0,108333.0,107650.0,106233.0,109550.0,104567.0,97950.0,99717.0,109450.0,120717.0,125267.0,121033.0,113633.0,111000.0,114667.0,116967.0,116133.0,116800.0,118167.0,119000.0,124583.0,123750.0,121750.0,119750.0,125917.0,120917.0,114167.0,102667.0,114067.0,116400.0,121067.0,118250.0,118750.0,123250.0,124317.0,122233.0,122233.0,118000.0,119292.0,117108.0,113858.0,115817.0,117333.0,123583.0,129250.0,137233.0,140983.0,136883.0,134900.0,135900.0,134800.0,116467.0,117133.0,116817.0,120983.0,115483.0,116350.0,125350.0,120183.0,122167.0,122667.0,126333.0,120667.0,120833.0,119000.0,123333.0,118000.0,116333.0,113667.0,124000.0,129000.0,131233.0,124567.0,123717.0,115983.0,119300.0,116317.0,120200.0,111883.0,116300.0,120583.0,125983.0,129409.0,129826.0,130592.0,128750.0,130667.0,134967.0,132767.0,129683.0,125867.0,130400.0,134450.0,138667.0,143546.0,145246.0,144363.0,134150.0,130817.0,126383.0,128717.0,127050.0,124000.0,124167.0,124167.0,134667.0,137667.0,139333.0,134333.0,132833.0,132167.0,137500.0,137650.0,138650.0,132983.0,131583.0,134583.0,135250.0,141000.0,141583.0,146417.0,146250.0,148967.0,145617.0,145187.0,140720.0,135970.0,130550.0,134217.0,141817.0,155167.0,156500.0,156500.0,144400.0,136917.0,137250.0,138017.0,144667.0,145333.0,146967.0,146300.0,150133.0,161500.0,164167.0,165000.0,163317.0,164983.0,168317.0,163333.0,163650.0,158633.0,162633.0,166692.0,169375.0,170375.0,173667.0,174667.0,172333.0,170000.0,169833.0,174317.0,175650.0,180983.0,184167.0,184167.0,183667.0,192417.0,194067.0,197733.0,187650
394716,"Jacksonville, NC",NC,137333.0,138917.0,145583.0,148250.0,148333.0,144500.0,143500.0,141500.0,140667.0,137500.0,139833.0,142667.0,145167.0,147500.0,150667.0,155333.0,156000.0,153083.0,149417.0,144417.0,142667.0,139000.0,140667.0,141000.0,143500.0,145167.0,147500.0,151667.0,151667.0,149667.0,148000.0,148750.0,148417.0,150400.0,148150.0,149967.0,147650.0,148317.0,150667.0,151500.0,149667.0,147500.0,145333.0,143167.0,135750.0,133583.0,136750.0,142833.0,143500.0,144500.0,146667.0,151483.0,153400.0,152050.0,145067.0,140150.0,137667.0,142396.0,139729.0,138063.0,135043.0,139376.0,144126.0,147750.0,148083.0,146667.0,138750.0,130417.0,125417.0,123167.0,129366.0,127699.0,132866.0,132667.0,132667.0,131667.0,125917.0,125167.0,122833.0,125917.0,129900.0,129233.0,130900.0,131000.0,134983.0,134983.0,136650.0,138167.0,134833.0,133167.0,129083.0,129233.0,126233.0,124150.0,123167.0,126167.0,132500.0,138333.0,139500.0,142833.0,146333.0,149500.0,144167.0,140583.0,134583.0,133917.0,130805.0,133138.0,135138.0,141833.0,146167.0,150167.0,150000.0,150333.0,148667.0,148333.0,146750.0,148417.0,144083.0,145333.0,145667.0,151667.0,158000.0,163667.0,166500.0,160167.0,154167.0,153333.0,152917.0,153917.0,151417.0,156833.0,162167.0,168000.0,171333.0,175000.0,175000.0,171667.0,168333.0,168917.0,169667.0,168000.0,167417.0,170000.0,175667.0,179000.0,184000.0,186667.0,189500.0,188500.0,186167.0,182000.0,181333.0,180333.0,183333.0,183333.0,188000.0,193000.0,204000.0,209667.0,214333.0,210000.0,208000.0,205167.0,205500.0,204000.0,207167.0,211833.0,220000.0,230000.0,238667.0,242000.0,241333.0,237667.0,239333
394680,"Hilo, HI",HI,339833.0,355000.0,330167.0,311833.0,283333.0,298333.0,286667.0,269167.0,254500.0,255083.0,270250.0,266583.0,254333.0,259667.0,263000.0,268000.0,258333.0,240833.0,255833.0,263000.0,284500.0,277000.0,265667.0,274000.0,263500.0,277667.0,271667.0,278500.0,270167.0,257167.0,263167.0,266500.0,265667.0,256667.0,251400.0,256900.0,263567.0,276833.0,281250.0,268750.0,255117.0,227367.0,235033.0,231500.0,253500.0,247500.0,248000.0,243000.0,250167.0,267167.0,266833.0,269667.0,259667.0,248333.0,248333.0,240000.0,257667.0,262333.0,267000.0,261000.0,276333.0,276667.0,285167.0,270167.0,275667.0,261757.0,243090.0,234923.0,240333.0,244000.0,260000.0,256667.0,275000.0,273167.0,291500.0,296100.0,287600.0,281600.0,280333.0,303400.0,311067.0,330233.0,330000.0,341333.0,334667.0,319750.0,311750.0,315917.0,323333.0,333333.0,322167.0,320483.0,302317.0,298483.0,302833.0,324333.0,349333.0,344167.0,346167.0,326167.0,335333.0,346000.0,365583.0,355583.0,334350.0,328819.0,353819.0,367552.0,368167.0,349333.0,355000.0,343667.0,359167.0,341667.0,361667.0,363333.0,378333.0,360000.0,338333.0,362500.0,392167.0,433833.0,429000.0,397667.0,380167.0,360833.0,366500.0,379833.0,393167.0,399167.0,381667.0,376667.0,389667.0,410500.0,408417.0,400250.0,383167.0,368583.0,365417.0,368333.0,373000.0,402150.0,437150.0,460817.0,435000.0,412833.0,394833.0,409833.0,432000.0,455000.0,464667.0,445333.0,445333.0,445667.0,475667.0,481125.0,502792.0,492208.0,490083.0,467583.0,460833.0,504167.0,538333.0,579833.0,566500.0,571500.0,554667.0,564333.0,581000.0,575500.0,575000.0,539167.0,535000.0,549167.0,562333
395118,"St. Cloud, MN",MN,147300.0,150542.0,150542.0,153042.0,149500.0,147233.0,144667.0,142817.0,135596.0,125663.0,123829.0,124950.0,130617.0,131950.0,134067.0,135400.0,141267.0,144183.0,141167.0,136317.0,134483.0,135167.0,133067.0,128844.0,128344.0,131777.0,137217.0,140383.0,147717.0,143333.0,145500.0,131000.0,131333.0,125833.0,125083.0,121750.0,117183.0,119026.0,122326.0,127973.0,134297.0,137331.0,137183.0,135266.0,134933.0,132983.0,120650.0,115983.0,117000.0,130000.0,137817.0,144817.0,148150.0,144333.0,137333.0,134000.0,134967.0,136633.0,133583.0,133083.0,133417.0,138200.0,143400.0,147733.0,150983.0,150950.0,147933.0,142950.0,138283.0,138300.0,143300.0,145567.0,146900.0,145367.0,146633.0,151967.0,155317.0,157217.0,153337.0,146520.0,142753.0,142400.0,146733.0,149933.0,149833.0,152133.0,156383.0,161050.0,161717.0,157217.0,152883.0,149583.0,146167.0,147833.0,150333.0,149833.0,152783.0,156283.0,163617.0,165333.0,165333.0,166000.0,163667.0,164333.0,161241.0,157908.0,152658.0,154050.0,159133.0,166350.0,172683.0,175017.0,175917.0,173283.0,170850.0,168150.0,162450.0,158467.0,154633.0,157983.0,165983.0,172317.0,180633.0,184133.0,187467.0,185817.0,181817.0,179817.0,175000.0,175500.0,171833.0,177733.0,181305.0,190522.0,192022.0,196450.0,198233.0,199833.0,197000.0,193333.0,185417.0,183917.0,176167.0,179583.0,187583.0,202000.0,208500.0,207800.0,209800.0,216050.0,219417.0,220750.0,216650.0,212150.0,207733.0,208583.0,214733.0,222467.0,228717.0,234733.0,238083.0,236000.0,233667.0,228833.0,232167.0,223500.0,221667.0,222917.0,235150.0,250967.0,259717.0,264150.0,264983.0,259883.0,256550
394380,"Bend, OR",OR,285800.0,282967.0,293417.0,301250.0,296250.0,277317.0,269983.0,258650.0,237833.0,228667.0,231667.0,236500.0,237333.0,231667.0,233483.0,225900.0,223233.0,213577.0,218660.0,209827.0,209777.0,194927.0,195769.0,195892.0,202242.0,198567.0,197833.0,199333.0,194333.0,194667.0,203333.0,216667.0,209167.0,194150.0,180733.0,185567.0,188917.0,190333.0,193000.0,191333.0,198000.0,195083.0,192417.0,190667.0,187583.0,186067.0,181483.0,180633.0,182158.0,193825.0,205675.0,218333.0,216333.0,215083.0,214583.0,207417.0,207833.0,208500.0,226000.0,233500.0,243750.0,244417.0,251333.0,250917.0,249250.0,244000.0,238983.0,243317.0,243317.0,249167.0,244167.0,247500.0,245000.0,256000.0,259033.0,264783.0,262117.0,262417.0,267333.0,266333.0,267967.0,264666.0,271666.0,279700.0,282333.0,289167.0,292600.0,296600.0,295933.0,296167.0,302167.0,300833.0,295167.0,293767.0,290882.0,301549.0,309615.0,325000.0,325967.0,328383.0,329208.0,333242.0,331817.0,334325.0,332658.0,348333.0,347500.0,356650.0,349317.0,357525.0,358375.0,359708.0,359000.0,365667.0,368333.0,370500.0,372167.0,367167.0,371667.0,374167.0,382500.0,384167.0,395000.0,406167.0,412000.0,408667.0,401167.0,393633.0,386967.0,389933.0,390633.0,393933.0,398967.0,414300.0,422000.0,425333.0,428667.0,424000.0,425667.0,412417.0,411417.0,410050.0,418967.0,430267.0,430300.0,431967.0,431833.0,448667.0,456333.0,475567.0,476733.0,490733.0,490833.0,510333.0,530500.0,544667.0,551833.0,559167.0,579167.0,592500.0,598167.0,598000.0,598000.0,609833.0,605000.0,619167.0,636667.0,660000.0,677000.0,674500.0,671333.0,656833.0,648500.0,655850.0,652183
394872,"Monroe, LA",LA,109567.0,108817.0,114667.0,120203.0,122037.0,123037.0,120833.0,115833.0,109500.0,111083.0,119417.0,122750.0,125333.0,127000.0,127117.0,126117.0,126117.0,123167.0,121917.0,118750.0,122750.0,120000.0,118250.0,117667.0,119333.0,122417.0,125833.0,127833.0,129667.0,127833.0,130417.0,133083.0,128917.0,125733.0,125733.0,126233.0,127833.0,127750.0,135250.0,137750.0,137333.0,137183.0,135165.0,130999.0,124815.0,122833.0,123467.0,125033.0,129033.0,132067.0,135167.0,134500.0,132167.0,130167.0,132317.0,132650.0,132650.0,130667.0,135117.0,135767.0,135767.0,135117.0,141133.0,142967.0,144500.0,133817.0,131067.0,127217.0,134233.0,135733.0,132917.0,126417.0,126875.0,130342.0,137808.0,134933.0,139133.0,143917.0,145750.0,146417.0,143917.0,144991.0,140324.0,141158.0,143750.0,149583.0,151833.0,156292.0,157542.0,150875.0,149417.0,144500.0,149133.0,145767.0,138267.0,134000.0,136367.0,145367.0,151333.0,152333.0,156667.0,156667.0,159500.0,162000.0,162833.0,156667.0,151667.0,147333.0,148933.0,152600.0,155017.0,160583.0,164500.0,165583.0,164250.0,160333.0,164167.0,158333.0,155500.0,150500.0,152150.0,155483.0,159650.0,159667.0,161167.0,166500.0,173167.0,178333.0,172333.0,165675.0,157050.0,152617.0,156608.0,169817.0,177583.0,186083.0,177167.0,179167.0,170333.0,169667.0,170333.0,174833.0,176208.0,173542.0,174542.0,179800.0,182467.0,185300.0,197000.0,198667.0,197500.0,188917.0,187250.0,195333.0,195750.0,196067.0,193817.0,191983.0,206667.0,209667.0,206333.0,203250.0,199917.0,206583.0,199667.0,193333.0,188333.0,190000.0,200000.0,210667.0,217333.0,220483.0,218150.0,215000.0,211517
395011,"Racine, WI",WI,157833.0,164133.0,169300.0,172633.0,169333.0,166000.0,164333.0,162667.0,158083.0,153417.0,155504.0,158088.0,162521.0,161267.0,163933.0,163667.0,165667.0,163167.0,153667.0,144500.0,143850.0,144350.0,135150.0,131633.0,134117.0,142950.0,146300.0,145633.0,146317.0,141100.0,137117.0,144800.0,154667.0,151483.0,139483.0,121483.0,124500.0,116667.0,122000.0,122167.0,130500.0,138467.0,134300.0,135133.0,122500.0,116650.0,108017.0,104517.0,113300.0,118600.0,130600.0,136833.0,140983.0,139783.0,133783.0,126967.0,133967.0,129783.0,132783.0,122900.0,126400.0,130067.0,133817.0,138650.0,148617.0,149767.0,146583.0,136750.0,139733.0,136433.0,127967.0,124167.0,128650.0,141983.0,147483.0,148000.0,152333.0,154333.0,166333.0,156967.0,144050.0,134967.0,132333.0,145361.0,145594.0,151928.0,150817.0,154333.0,159917.0,157583.0,147733.0,150150.0,143467.0,147817.0,131150.0,133417.0,142417.0,157550.0,170300.0,171800.0,171667.0,169983.0,168350.0,166350.0,170267.0,160233.0,153233.0,143667.0,155217.0,164883.0,174533.0,179983.0,185917.0,182767.0,179100.0,174583.0,174450.0,174867.0,162100.0,161900.0,158483.0,174583.0,181500.0,185250.0,182167.0,178083.0,180667.0,182333.0,185633.0,176950.0,173450.0,165150.0,174667.0,185867.0,199200.0,199200.0,202250.0,201267.0,202100.0,189017.0,184967.0,176133.0,178467.0,180167.0,192833.0,203250.0,205583.0,206750.0,212083.0,221083.0,208717.0,194333.0,175833.0,179700.0,173400.0,177233.0,177900.0,188833.0,202500.0,215333.0,220300.0,211633.0,196633.0,190417.0,188750.0,192083.0,195917.0,190917.0,192583.0,190167.0,198500.0,203467.0,203300.0,195467.0,191783
395009,"Punta Gorda, FL",FL,155417.0,160667.0,164000.0,169667.0,163000.0,164667.0,156667.0,156667.0,150000.0,142667.0,139333.0,131833.0,130833.0,125500.0,127650.0,135983.0,134650.0,135000.0,124550.0,120633.0,113967.0,116917.0,122500.0,122500.0,120000.0,120000.0,119983.0,119967.0,115883.0,114783.0,106800.0,109183.0,115967.0,120633.0,117333.0,111667.0,111650.0,117133.0,118800.0,123733.0,116583.0,109917.0,97650.0,99317.0,100983.0,104067.0,100717.0,102383.0,106150.0,112800.0,115133.0,115633.0,113833.0,115500.0,118833.0,121667.0,120333.0,121533.0,117200.0,123867.0,126000.0,136000.0,138333.0,142000.0,142583.0,142550.0,142883.0,140633.0,143733.0,141400.0,138592.0,135025.0,139692.0,146417.0,151917.0,155583.0,155667.0,150267.0,147100.0,146433.0,148500.0,151450.0,151833.0,152167.0,149050.0,159417.0,165083.0,173417.0,169083.0,165750.0,161000.0,158250.0,160733.0,165483.0,170083.0,171600.0,173250.0,178317.0,181817.0,179038.0,179038.0,181871.0,188000.0,185500.0,182500.0,178833.0,180000.0,183333.0,188667.0,194667.0,194500.0,194500.0,191500.0,193333.0,189150.0,189467.0,192550.0,195067.0,196917.0,195500.0,205500.0,207667.0,214333.0,210667.0,211000.0,204667.0,203667.0,210833.0,213400.0,213983.0,207150.0,210583.0,218333.0,225667.0,227667.0,224083.0,221750.0,221283.0,221867.0,224000.0,221800.0,227383.0,231917.0,239400.0,237650.0,234983.0,236167.0,242000.0,247300.0,249633.0,250050.0,253654.0,255154.0,255237.0,257333.0,261167.0,268667.0,277000.0,285000.0,290000.0,290000.0,296667.0,296500.0,299833.0,308167.0,320000.0,333300.0,346633.0,363300.0,375000.0,380500.0,377200.0,380533.0,369033.0,365667
395047,"Saginaw, MI",MI,72417.0,80250.0,84367.0,85183.0,81183.0,75317.0,70900.0,68817.0,60650.0,57867.0,57283.0,64583.0,65967.0,72300.0,81083.0,89317.0,93983.0,91900.0,90967.0,87967.0,87933.0,86303.0,84303.0,86003.0,91317.0,93233.0,90233.0,79917.0,79333.0,82300.0,83967.0,83467.0,80333.0,89633.0,84133.0,83633.0,78967.0,83717.0,91383.0,92667.0,94250.0,85417.0,81167.0,80000.0,85167.0,80500.0,76750.0,68917.0,75250.0,79667.0,92417.0,92750.0,90900.0,78983.0,77650.0,77333.0,82333.0,81633.0,85217.0,84917.0,83600.0,85550.0,89767.0,102533.0,103667.0,101283.0,98700.0,94950.0,90792.0,84458.0,86375.0,89083.0,88750.0,83917.0,84033.0,89533.0,92867.0,96333.0,92000.0,91000.0,85667.0,83583.0,79583.0,79550.0,81633.0,89967.0,100000.0,103167.0,106000.0,101000.0,94167.0,84833.0,79800.0,81300.0,81133.0,76733.0,78442.0,80108.0,88858.0,94317.0,97650.0,94167.0,96833.0,96483.0,101067.0,89400.0,87050.0,84083.0,93750.0,99783.0,109000.0,106000.0,104333.0,101896.0,98954.0,94204.0,93808.0,92417.0,98500.0,98333.0,103000.0,98348.0,101848.0,103348.0,109667.0,108983.0,107483.0,102817.0,101000.0,102567.0,101783.0,99433.0,102283.0,104550.0,115567.0,118817.0,125333.0,114333.0,112600.0,110267.0,114350.0,108083.0,107083.0,105817.0,115633.0,117633.0,119150.0,118250.0,123250.0,126668.0,127468.0,122134.0,123550.0,124500.0,126575.0,125442.0,126892.0,131483.0,139450.0,142967.0,144633.0,141300.0,141333.0,140000.0,139967.0,137117.0,138783.0,134150.0,132000.0,137000.0,151667.0,158317.0,160317.0,153650.0,153667
395202,"Warner Robins, GA",GA,112500.0,115800.0,119183.0,128017.0,128217.0,126167.0,118500.0,119650.0,112650.0,112650.0,105833.0,110850.0,114850.0,120197.0,123180.0,123180.0,123333.0,122650.0,122233.0,119400.0,116417.0,117583.0,122917.0,126483.0,125717.0,121550.0,123650.0,125500.0,127133.0,125600.0,122600.0,112967.0,108167.0,105083.0,111967.0,116300.0,119883.0,120833.0,122583.0,120917.0,121417.0,118667.0,114500.0,112833.0,108633.0,113133.0,111800.0,114333.0,114917.0,115250.0,111917.0,116183.0,113517.0,114767.0,110917.0,111917.0,110833.0,109333.0,113000.0,116167.0,114650.0,114317.0,121150.0,128000.0,129233.0,117900.0,116733.0,107633.0,112383.0,106217.0,112917.0,114000.0,115500.0,122167.0,128500.0,137500.0,136000.0,134050.0,124017.0,118517.0,112800.0,113000.0,116833.0,121467.0,126300.0,128800.0,129833.0,132917.0,134083.0,128417.0,124917.0,125250.0,128083.0,130333.0,128000.0,131500.0,132533.0,133200.0,134600.0,136133.0,134133.0,130733.0,128333.0,131500.0,124833.0,124500.0,124500.0,131233.0,132817.0,130650.0,137083.0,138833.0,144917.0,140733.0,142400.0,141317.0,142833.0,139467.0,135467.0,133217.0,133250.0,137067.0,144483.0,147817.0,147000.0,148667.0,153633.0,155867.0,153200.0,148233.0,149667.0,148083.0,155750.0,155583.0,159167.0,159800.0,161467.0,161033.0,157033.0,156200.0,160633.0,156083.0,157467.0,155767.0,162017.0,165467.0,169833.0,175817.0,179200.0,176533.0,171883.0,172333.0,170667.0,171650.0,163650.0,165317.0,162800.0,170467.0,172117.0,181172.0,186506.0,189656.0,188133.0,188133.0,193333.0,193333.0,190167.0,188500.0,193500.0,206667.0,213667.0,225333.0,226150.0,232150.0,224150
395119,"St. George, UT",UT,241333.0,232650.0,229983.0,221650.0,226150.0,218400.0,221233.0,204750.0,209133.0,215300.0,210633.0,208000.0,197000.0,208317.0,210983.0,205983.0,191333.0,180250.0,178250.0,184883.0,179133.0,196758.0,186442.0,194125.0,177075.0,185258.0,178742.0,185833.0,174083.0,170750.0,157117.0,167570.0,164903.0,163553.0,174850.0,188183.0,196167.0,181667.0,171667.0,165000.0,163333.0,157333.0,159000.0,165000.0,171833.0,167752.0,162418.0,164918.0,174000.0,181792.0,177792.0,171975.0,164617.0,172617.0,178567.0,179117.0,165150.0,167333.0,170000.0,181000.0,183683.0,190200.0,201167.0,203333.0,205833.0,206667.0,210167.0,205167.0,210667.0,207304.0,211638.0,208971.0,215000.0,221167.0,215688.0,214021.0,213188.0,210667.0,210667.0,210333.0,218233.0,222200.0,223367.0,225550.0,221583.0,222750.0,224000.0,224000.0,222333.0,219083.0,221083.0,224417.0,223333.0,220817.0,218775.0,224442.0,241292.0,250833.0,257917.0,246250.0,243667.0,236250.0,240850.0,239933.0,248267.0,251500.0,264263.0,261597.0,274763.0,276333.0,285817.0,282850.0,280196.0,276529.0,273829.0,271467.0,274950.0,277600.0,282367.0,292233.0,295250.0,305067.0,306367.0,309450.0,299883.0,299583.0,304542.0,314625.0,308692.0,307983.0,302900.0,309667.0,313333.0,321633.0,324633.0,326300.0,333500.0,338833.0,336750.0,329583.0,323917.0,321000.0,326583.0,332715.0,343382.0,340798.0,354392.0,364058.0,377292.0,378233.0,384567.0,393167.0,397339.0,395598.0,402432.0,419759.0,439833.0,456833.0,466500.0,481167.0,500417.0,489250.0,488917.0,488467.0,505717.0,504717.0,508917.0,529167.0,562500.0,582167.0,589667.0,581333.0,556667.0,529167.0,530833
