RegionID,SizeRank,RegionName,RegionType,StateName,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022
395005,38,"Providence, RI",msa,RI,256633,256633,258333,258333,255000,248333,242333,235667,229000,220000,214983,214983,217150,218833,222833,226667,231667,227667,225000,218333,215333,213417,212750,212417,216000,218333,223667,228167,231500,231167,226667,221083,218917,217150,216067,213267,205950,207617,214250,221167,218333,213443,208943,205443,197000,193667,191333,193833,194083,200417,208083,216167,218500,211633,206633,204967,206667,201642,197362,195695,200720,208333,220333,227000,230333,224817,219817,214150,211000,211000,206333,206333,207167,214167,223167,229000,232150,226483,226483,223333,222833,222067,217267,217767,213533,223311,233311,243978,248167,244167,240167,234333,232483,234150,233483,234333,236000,243302,251635,259935,263300,259967,251667,250000,247000,245300,241050,242983,249683,255600,266667,272333,276333,273000,270417,270083,268417,264333,259167,262200,268200,276333,283300,289133,291200,288617,284450,283000,278917,273917,270000,273333,280500,293133,301467,309300,308333,307250,302250,300583,296667,298150,293150,298150,303333,315000,319167,325833,335833,343667,347000,342833,340833,337500,336067,338400,348567,362500,376833,384250,392583,394250,394817,388487,383487,378670,376667,378333,391000,409333,424333,428917,423917,421167,415583
394714,39,"Jacksonville, FL",msa,FL,185417,189250,192550,195133,196300,194667,189667,184667,177283,175167,175500,176717,173833,172167,175667,179667,180667,173333,169333,165000,163333,163333,161667,165000,166667,168000,168000,164667,166667,165000,165667,165483,163817,159817,151667,148699,149532,155032,156667,157500,157250,155250,152583,147333,147333,143333,141667,139667,143000,151333,159000,163817,161317,154650,153833,153000,152333,155083,154250,157417,159667,166333,176500,180333,182833,177833,173333,170000,170667,169500,165833,168167,172000,182333,187667,193167,191500,185433,181350,179017,181750,178333,179000,179917,184917,190917,196500,200500,198417,193417,189750,184167,184333,181667,184750,185417,189717,196633,201615,207315,207632,203650,199983,196333,196333,191333,188667,190917,198917,209583,216750,222417,220583,217500,210983,208150,207483,209667,214667,219000,224333,227667,234667,238000,238500,232833,230167,231233,231533,228017,224783,226483,231667,236667,240000,246333,248833,248833,245833,241667,238615,235282,235382,239100,245433,250417,254417,260083,267000,270667,271667,273000,274667,273000,274333,278333,290000,300333,311333,316567,321567,323233,326333,328000,331333,328333,329333,340667,356667,370100,375433,381100,381667,373333,365000
394862,40,"Milwaukee, WI",msa,WI,188650,198000,199317,204217,203083,201433,194700,189167,185083,184233,184567,185750,189100,187767,190000,189967,193300,191267,186967,183300,180000,179333,178017,180600,180267,182883,183333,192750,199217,200933,195183,190417,186667,183333,181500,178000,175000,173417,177967,184300,186883,184600,179600,171433,171000,165650,161300,157967,163817,170583,178583,183050,191633,191133,186167,172500,163333,159333,159333,162175,167175,176642,185467,193133,197333,193083,185850,178833,174750,172733,170417,173750,175333,182333,188333,200333,206333,205333,199000,193333,192000,185667,178667,176750,183083,196217,206133,209633,215167,210833,213167,200167,196833,187483,186817,188983,194833,203467,211967,217133,219517,216850,217100,213083,205750,201333,195333,199167,204133,215133,223300,225000,228300,223300,219967,215983,215983,210983,203967,202300,210633,218667,229333,234983,239817,235083,229433,224850,220583,216417,209167,212417,223250,238333,247667,248000,249583,248483,245023,236939,231289,230450,229200,231700,236917,247917,251950,257867,264533,263833,251667,235000,225000,222333,222300,228967,238300,250000,261982,271982,275648,267000,255667,243650,235317,227817,224500,226167,232500,242500,255500,262667,263000,259000,254333
394935,41,"Oklahoma City, OK",msa,OK,108250,111333,116167,117667,118917,115667,113333,108000,105167,105500,108167,112667,112333,116000,118500,123500,122483,120150,116050,113983,109800,109046,110129,114813,117500,119167,120167,120400,119983,119317,116583,115500,113667,116333,116167,118000,116717,121383,124050,127333,126000,124167,122500,119167,117500,117152,118485,119652,122333,127000,130000,130333,130000,130000,129833,128333,125000,123750,122250,126250,128233,131233,133567,137000,138333,136000,132667,130333,129000,128167,128556,131556,134472,139083,143083,146500,146585,144919,142752,141333,140333,139250,139250,137250,138167,141500,148833,153000,153000,149833,147500,144500,142667,143667,143333,145333,146000,149333,152500,155000,155667,153833,151333,150053,149387,149387,150667,151333,154000,156667,160043,161543,160543,158833,154833,154500,153833,155917,155917,158250,159333,163333,164333,167000,165900,167567,167900,167000,164650,164650,167317,171333,174667,176833,182500,182833,185667,182500,182500,180833,180250,178583,178842,181558,186559,190633,193867,197200,202200,204333,204333,201667,198750,197083,197083,200667,205917,210917,216650,219734,219734,217083,217083,218750,218333,217000,217000,221667,226333,234667,239750,242083,241750,240083,241083
395012,42,"Raleigh, NC",msa,NC,178000,180417,186333,191667,193583,186500,183167,175167,173583,173167,176000,181750,178500,178833,175833,180667,182833,180000,176750,173417,173567,176817,174483,177167,179150,184983,193650,195500,196000,190667,187667,188667,186000,186917,183583,183917,181000,183917,188583,191917,190667,182333,178250,177417,178583,173983,170483,173650,183083,190417,193750,192583,190750,184583,181667,182833,184000,184000,178833,180500,184667,192500,195833,198417,200083,197750,196532,190365,190198,185594,185760,188344,194083,203417,209333,213667,209333,204000,198917,198250,194917,193000,191917,201250,207250,217250,224417,229083,227083,218250,214917,211333,212833,211500,213167,215000,220251,226917,235751,237833,236917,231417,229083,226667,225167,226833,226833,231667,238333,246667,252000,253667,253667,248333,245500,243833,243833,243333,248500,255167,263500,266667,271853,272520,269187,264583,258917,259583,257333,256333,255667,260667,268583,275250,280250,284333,285083,281750,279083,276650,277400,272733,274417,278000,288167,290333,291000,293750,301583,308250,311667,313333,315000,313167,314833,319867,333367,346700,363333,373333,380000,381667,385000,390333,392000,392500,392167,400833,415333,430333,443333,447000,442000,427000,416667
394849,43,"Memphis, TN",msa,TN,128667,132333,134500,136833,139300,136633,131800,127133,124467,122950,121317,122617,127700,134033,138067,140667,138167,139000,136917,136250,132083,128833,125333,127000,129233,134233,134717,133817,135483,135000,135000,131667,131167,126167,124500,123333,127233,126867,129200,130277,132311,131311,129000,128333,125667,123333,119083,120819,126152,131069,134000,136333,135967,132067,127367,123150,120383,118250,119083,119083,122583,129650,137983,146283,149467,147800,141500,138333,137333,135500,130500,131500,134000,142300,147300,151633,150667,147333,142900,138817,135483,132917,131917,133583,138917,146333,152667,154333,154000,149750,147083,144417,142333,138417,135083,135383,140300,146933,155967,160967,162667,158333,154967,153300,151633,145333,140333,140300,148300,155633,164000,168967,170600,166900,163063,162429,160796,159833,151500,151833,155333,168833,176500,182800,179300,174967,170667,169000,168667,164667,165000,165642,171308,179308,189000,196667,195967,190267,182517,179850,180550,179967,180167,182167,192167,200300,206600,210657,214324,217657,218600,218633,216000,209333,203083,204083,210750,222000,233667,242083,247062,243728,245312,246667,248667,241983,235283,234950,241967,253667,265352,271685,272002,266983,260317
395022,44,"Richmond, VA",msa,VA,204550,211317,217250,221083,222583,212500,204833,197167,198000,198583,198217,197033,195942,201558,206075,208583,204983,199150,196483,193467,193967,194133,192075,190408,191908,198000,201667,208667,213667,210000,199667,191333,189000,189000,183967,186633,187967,191600,194767,198433,203167,196667,188333,177433,178350,175017,173750,173233,180567,188983,197372,206372,207122,199000,187167,185167,185500,185983,182633,183300,186317,192833,203817,208317,211650,204000,200500,192667,193500,191167,189167,189833,193133,201467,209967,213917,217217,208850,203267,194967,196667,195717,196050,196633,200208,210775,215192,221900,220667,214000,207667,202500,205167,205500,203650,204317,208650,217000,225000,229000,229667,223333,218000,216667,214667,211667,207992,211658,218658,225833,232492,238075,239242,234250,225000,220667,222333,223983,222983,223733,230417,237417,243333,246333,246667,240000,233667,231667,230000,230000,226667,233467,240133,250133,255000,258333,260167,255767,251433,246933,248000,245667,244000,244833,253167,261567,266575,271558,274158,278317,278333,278333,277333,273667,275300,276633,283633,290333,299992,308325,313325,312667,308833,305500,302833,301667,300000,308333,321667,338333,347158,350492,350492,345000,338333
394910,45,"New Orleans, LA",msa,LA,166417,169083,169750,175667,176333,176333,171250,167083,165917,161082,160832,159665,162217,163300,166633,174167,175800,173633,167800,165167,162333,159000,158000,159667,161333,162833,163917,167250,169417,166750,166750,165083,166833,162983,159650,155150,155667,158167,164917,165917,165083,161167,158500,158167,157667,155000,151500,150287,154620,158320,161533,162683,164483,162083,159600,158333,158317,162317,158550,155967,153300,161667,170833,177167,175833,171667,168250,165583,167250,163000,161667,162167,164250,167583,169417,173667,173250,170917,167117,169500,170817,168867,165033,164550,170283,176150,178650,182000,180000,177000,172000,170333,173333,173083,174750,174750,177333,184801,189467,193801,190300,185633,182967,183900,184733,184067,180267,180267,179250,185133,190933,198617,198133,194167,190250,188417,193750,194400,195733,191100,191033,194700,202333,209000,210967,205600,200517,197217,199417,199500,199500,198333,199125,202993,211993,218868,220000,212667,208098,207915,207915,209150,205133,207133,210467,215267,221600,225600,231667,230000,230000,230000,231667,230000,229000,234000,242500,250583,260583,264583,264833,265833,264667,263650,255983,257983,264000,269000,274000,281667,290000,286667,277333,267333,267333
394807,46,"Louisville, KY",msa,KY,132150,134817,138083,140183,141517,138383,137450,131450,128817,125500,125833,126333,129833,133467,137800,140608,141975,140308,136167,132667,130333,129833,130967,134300,135967,140000,141667,145633,148516,147349,142883,140000,138800,139633,137967,138753,139236,140811,143558,147742,147800,145383,141467,138167,134967,134883,133050,136833,138167,143333,144667,145333,144000,141667,141000,140667,140150,135742,132075,131425,134250,139250,145750,151633,152933,150600,145967,145000,140983,138817,135150,134500,137667,142333,149167,153167,155500,153333,150500,145500,142500,141000,142667,144833,147833,155440,162940,167273,165333,159833,156500,152467,153050,152050,150417,150000,152167,159333,165050,171450,172600,171550,166817,165500,162833,161633,158450,160117,163450,169633,175633,180667,180167,176500,172500,171333,169500,168500,168500,169667,171333,176333,183300,189967,188300,183000,178000,176875,178875,177208,177000,176833,180150,186817,195317,202250,203550,198550,194950,188650,188650,183650,185483,187317,193983,198483,204650,213000,220000,220333,218667,217583,214750,211083,208317,210317,214067,219250,226750,234650,237983,237983,235667,234333,232667,227000,225000,223333,230967,239300,250217,254250,257583,255000,253333
395053,47,"Salt Lake City, UT",msa,UT,230307,233640,235723,238083,236083,232967,231300,228817,227850,227850,227333,227500,224167,224167,225000,224500,224467,221033,218033,211262,210445,210612,212417,208333,206567,203900,211883,215494,222494,217461,212283,205117,202000,197500,193667,190317,188150,187150,189000,194000,193333,188300,182800,180633,179583,176750,177033,177300,185467,192317,198133,195967,197333,195667,199167,199500,202833,202333,204000,205667,212333,219667,229667,236333,237333,234000,226625,222292,222225,222233,222067,222467,223583,229717,233946,240029,240063,238750,237417,235550,235633,234800,231667,232442,234442,245775,254333,260333,258000,254900,251867,252833,251350,248050,246383,248333,256667,264350,272650,277650,278626,275292,271926,269967,270633,273983,273983,279650,286333,297000,304000,304000,304058,300058,300558,301833,300750,300217,299883,308967,314000,323000,327333,334000,332333,328550,327217,326883,323567,321567,322883,326650,333317,341667,353317,358317,356650,355167,351850,352067,351900,353550,357333,362333,367333,370667,376167,382833,390500,393333,395550,396883,402217,404167,414500,424783,444117,460783,479642,492808,496142,498333,495000,500150,497817,504400,514250,531583,553500,566833,575167,561667,551000,542667,539700
394669,48,"Hartford, CT",msa,CT,244667,249667,252458,254125,261125,254667,249667,236667,231817,224150,220483,219000,223317,226617,236617,242967,244667,235833,228500,227500,229667,229000,226333,226707,225041,228707,234333,241667,247000,242667,241000,237333,236000,230333,223667,220000,223317,225650,233483,236333,238333,232500,224667,217000,211348,208015,206348,205000,206667,214375,226042,236042,239167,229167,224167,216667,218333,213333,205833,205500,210467,221633,228883,236167,239167,234883,225967,219467,214333,216000,215000,212321,207321,211487,223800,234800,236133,231000,219893,215227,212560,210000,205000,207333,214000,222333,228967,230800,233050,228083,223917,216667,215667,218333,220000,217333,216933,223600,237933,244667,248000,241667,238033,231367,227033,225000,223000,226633,230300,236633,242417,248567,250900,244150,236000,228333,226500,225167,229500,233000,237167,238833,246833,253000,257083,246750,239250,231833,231833,228150,224633,223633,229150,238000,246583,251583,252917,245000,236667,231667,232500,234167,232200,234700,239667,246300,252300,257667,264667,268167,271167,271500,272000,269833,267833,266150,270567,278900,290583,299000,307333,306967,301267,295433,290800,289167,284245,289245,299245,313333,326667,336000,337667,334333,326667
394425,49,"Buffalo, NY",msa,NY,109600,114633,116967,118783,118617,116150,116000,113333,107400,102400,100700,105550,109317,114017,117797,121697,122030,120000,115667,114257,113590,116923,116333,114667,114333,116333,120633,124267,126933,128333,127975,125308,122941,122954,120621,117954,115000,118000,122667,126000,128181,129515,126181,122417,119083,116417,114167,115333,116000,121583,125417,131417,132167,128833,126333,125833,125833,124585,121918,121085,121667,125000,129833,134833,137833,136833,133333,128693,124693,123110,121417,122400,122650,125983,128646,132646,137630,138067,136367,129717,127100,124800,123300,121167,125800,128300,134933,135967,139967,138750,135417,131417,127667,129333,130000,130667,129000,129000,136000,141083,146750,145083,144000,140000,138000,135187,132520,130978,132342,139008,146550,152150,154817,156067,154250,150917,146333,144667,142417,141650,141867,145783,150873,159307,163973,165610,160960,158627,154333,151333,148333,148333,151000,155678,164011,170678,176000,174300,171967,165967,163667,161233,158817,157983,161083,170167,173333,178667,182067,188733,190033,188350,186683,184050,179833,176500,177500,187135,196635,208301,216167,220717,219050,212383,208300,204467,199467,196167,196000,209333,224333,238333,241667,238333,232000
394388,50,"Birmingham, AL",msa,AL,141817,148817,153400,156250,151600,148600,139800,138450,139350,133650,132317,133417,140583,145250,148000,155348,159181,158148,157342,153775,154808,151350,149750,145750,149583,156917,163250,161667,159963,155963,156463,157383,159033,156517,149700,147050,148233,156167,162833,163967,162967,157600,156967,151633,151500,146833,147417,148550,156550,164117,173483,181483,182000,179333,172417,172083,171083,174800,174133,182050,184750,194750,198167,206000,205713,198047,193047,190917,192583,189250,185000,180867,182533,185867,191667,192333,194333,192000,187667,180667,178000,175532,175865,178282,183417,193083,195300,196855,189655,181655,174433,165800,164167,162467,161633,164967,170000,180333,187000,188000,184333,174333,171333,169667,168930,167097,162930,165317,170650,183150,191333,189833,185858,179358,179692,176650,176650,172983,173333,177733,182733,194067,200150,205817,200317,194292,189958,187545,185503,180837,179083,183650,195317,208650,216216,214549,209549,200000,198333,197317,201150,199467,201483,209650,219250,224883,224417,224833,223167,226633,226633,230000,225000,223083,221417,226417,236667,246900,251900,250867,248833,248417,247783,247083,247500,244567,245817,250127,263060,274143,284133,284467,281300,270333,266917
394640,51,"Grand Rapids, MI",msa,MI,126667,130000,132054,132354,132388,128667,126700,122850,119667,115833,113983,112500,113333,115000,116667,118333,118300,119800,120800,118833,114983,112317,112983,117000,117000,118333,117733,119217,117550,118483,120300,119467,118250,117450,118258,115808,113642,117000,119667,122667,120650,119650,116317,113333,114967,114633,114600,112300,113633,117000,121833,124167,126250,126083,126100,124625,123117,119800,118275,119100,123400,129317,132667,135000,136633,136633,134467,129400,127883,126683,125783,125300,126167,131500,135833,141333,141667,142083,139900,137900,133150,130667,129333,132333,136778,142612,147312,149500,150667,149933,148300,145967,144333,143667,144000,142333,144650,149983,157317,162000,162667,162000,160983,159317,158233,155900,154717,157133,162467,169650,173950,175633,175633,175000,172917,172483,170783,170900,169633,172667,176967,185500,189167,191833,190000,189250,187583,185917,183167,181500,179833,181667,188333,195667,204000,205972,207138,204472,203417,199389,198056,193806,193583,199042,207375,214625,216667,223300,227133,232967,231300,230967,225633,220667,219000,225000,237000,250333,257000,261667,262500,263417,258417,257167,252917,251250,248333,256667,273333,290667,301167,303867,301500,299333,293300
395031,52,"Rochester, NY",msa,NY,111968,115768,119101,120800,122000,120000,117000,113396,112063,108563,108500,111833,116500,118933,119583,122250,122983,122000,119500,117833,114833,113967,112300,115600,118080,123380,125080,127133,127333,127333,123500,120633,117800,118800,115833,115333,115000,119667,122667,126000,125625,125375,122375,123083,120317,118650,114317,115333,117223,120723,124223,127333,130467,130967,130133,125833,122467,119300,118383,120083,122417,125966,129300,134216,136583,134150,127900,123817,122583,121300,120383,120883,123083,126416,129400,133483,132150,130650,127550,128217,125717,123817,122317,121500,122833,124967,131633,137800,140667,137333,132500,129667,130000,126333,125500,123167,126750,129042,135625,141242,143700,142417,137467,134800,133658,133408,132158,130250,130917,135610,140327,145327,146467,144833,141917,136750,134750,132000,132500,133500,136500,143667,149667,155333,153667,151000,147667,145500,143167,139467,136733,136733,140100,146667,154967,160967,162667,159367,155033,151667,150300,150300,147892,150925,155425,161167,162833,165917,171750,175083,175500,173667,173667,169000,165000,161667,168333,177083,188750,193750,198333,194908,191608,186608,182700,178500,173500,174833,182333,195917,208583,218083,219750,213083,206250
395167,53,"Tucson, AZ",msa,AZ,211417,209750,209500,211667,209000,201000,197333,193333,192667,193000,196300,196467,193133,192083,190583,190000,184417,182083,177150,174483,171233,175417,172083,170833,168500,170833,168417,167083,165733,168317,164317,164667,166333,166400,161067,154467,153400,155218,155052,150052,148233,143333,140000,136667,135833,137483,139150,144733,148083,149650,149900,149900,150000,151185,150451,151118,151017,152917,153917,156833,159417,161583,163917,164500,166333,164000,163667,162967,162824,163824,163841,166650,168317,170000,171667,175833,176342,176342,172842,170333,167000,164800,167433,171767,173617,173900,174067,177083,179500,178667,177000,174583,175917,177250,178000,177000,178000,180000,185500,187833,190400,185400,182400,180583,180417,182083,185000,189000,190667,192667,196000,197667,194233,194233,195900,201083,202750,201083,201667,200000,204983,206650,208817,207917,207917,207417,208833,210500,210917,212083,211733,214650,214650,219667,224333,228417,226167,225167,225917,225167,228167,227333,232333,234000,237500,237500,238500,243583,249500,254333,258417,261917,264417,266083,270000,278783,287117,297117,306667,313333,318333,318333,320000,320800,322467,322467,326667,331667,342000,350333,360133,363133,363133,356667,350000
395169,54,"Tulsa, OK",msa,OK,115333,120500,124000,126500,126333,123833,123000,121333,119667,117333,119000,123083,122750,123583,124500,128833,127667,124833,121444,120111,117944,118500,117583,119083,121750,122750,126250,128417,133333,132667,129833,126500,126167,124833,123167,120583,119917,118583,122167,124667,130333,128667,129333,126667,128333,125417,123417,121750,123833,129750,133083,135583,135000,134667,133000,130833,129500,130917,129750,131083,133599,137432,141682,142750,143883,140800,136133,132833,131667,129667,128000,128333,132000,137833,141167,145167,146000,142667,141500,139833,140833,137500,136417,137083,140583,143667,147000,148667,148333,146967,144575,144542,141308,137700,134733,136333,138833,143500,146667,152500,152500,152667,148667,148667,148653,149653,147486,146139,147139,152639,157000,160000,159667,156667,155500,154500,155984,155484,156484,157167,159271,161938,164771,165667,165000,164000,163000,163000,159833,160167,157167,160267,162933,170767,176500,180833,179000,175667,171333,169472,172059,174142,177004,179167,180417,183083,185500,192167,197332,203166,203166,203000,200667,199000,198333,201000,205250,209417,213750,218090,222923,221270,222680,221013,222000,219750,219750,222917,230167,238500,245667,245667,242833,239697,242997
394619,55,"Fresno, CA",msa,CA,246000,238750,239833,229833,221083,207167,202250,194667,190833,179083,176667,173333,175000,176000,177667,179250,176917,177250,175667,175333,170000,165000,162000,164000,163083,165417,161750,166000,165000,168833,167167,164500,161333,153000,152333,150667,155667,152333,151667,152667,156000,156000,153333,151667,151500,150500,150500,149000,153000,155333,157667,158000,159333,161833,160167,158167,158333,158333,161667,162667,169333,170667,176333,180333,185667,187333,186583,191583,191583,191667,184667,189667,193000,200000,200000,200000,200667,201500,203500,201167,198667,200917,202583,206583,209000,215333,219667,223000,223333,221667,218000,217167,217167,218167,218000,221000,225083,230083,233583,234500,235500,235333,236583,236583,234917,233000,229667,231667,235000,241667,245417,250417,253250,254500,251167,251667,250000,248333,247833,250833,255833,259667,264667,267333,269000,264667,264333,260333,260000,257667,258333,264333,267167,271000,269250,274417,275583,278000,276667,278333,276667,277333,277167,278500,279500,281330,288330,299830,305750,310750,312583,315000,315000,313667,320667,326667,333000,339333,348333,356667,361333,363333,366167,366500,371250,375173,383507,389090,394000,397333,403333,401667,398333,393000,392333
753924,56,"Urban Honolulu, HI",msa,HI,563333,579167,564167,572000,562833,554500,546667,546667,563300,546633,541300,529667,539833,535167,535167,528583,528583,529417,533333,536057,528557,528557,525000,531667,533333,540167,536833,547000,551667,561667,552333,547500,538612,546945,554445,554167,552500,549167,544667,545500,538000,541667,529833,533833,537967,550133,564467,573333,565500,563000,555000,565000,551667,565000,561667,568133,556633,551633,540667,543833,551167,549667,558833,553167,578833,583000,588000,583750,582083,590417,598000,593000,588000,585000,592667,602667,602667,611083,617417,617417,610833,612833,610167,607333,582333,570000,553333,550000,560000,569667,578000,573833,568333,581667,587167,587333,583317,578150,593817,601167,608333,592667,591000,601000,615000,605667,587333,572333,566333,584000,612583,634167,631500,626583,625792,630792,634125,627000,627000,613333,606667,609667,619667,639667,640000,645000,643333,643167,643029,644696,634863,628500,616015,621015,629181,650000,658333,661167,651167,647833,645000,646667,649667,660500,677167,695833,700000,704167,714167,739875,752375,760708,766667,776667,795000,808333,817500,832833,844833,864000,877000,883833,895500,895167,916333,924667,951667,951667,973333,980000,988333,983500,981833,961833,938500
394938,57,"Omaha, NE",msa,NE,129483,132150,133500,135000,134667,133242,131575,128975,124067,120900,119250,123917,126583,129500,131500,133667,134667,135000,132667,129667,125667,127000,127000,130000,129333,131333,131667,133333,133833,130833,126833,126583,128250,131107,128940,126607,124750,127333,131333,135500,135833,133500,130417,127417,126417,123190,122274,123107,126217,132133,136300,140667,140667,139000,135000,131333,129667,128000,129000,128333,130000,132333,139667,146000,146333,143333,139833,137833,135500,132500,132000,134667,137667,140750,144417,148750,151833,148833,146000,144000,142667,141500,139833,141500,143333,150000,156333,161000,159333,155583,153917,151917,151000,149667,151333,153000,154000,156000,160000,164667,165833,163500,160167,158333,157333,157000,154333,155333,157667,166000,170667,173000,172000,171333,169000,168333,164333,166000,165833,168250,170917,176083,183667,188833,187917,184583,183083,182333,182000,178333,179667,180667,185333,189333,193833,197667,197333,195500,191667,190000,188333,185000,185333,185667,191833,196500,206167,212042,215042,214608,212567,212900,211000,209667,208333,214919,222919,231253,238000,242417,243750,239417,236667,233333,231000,228500,229167,236167,246333,260000,269167,276500,275500,272583,269233
395238,58,"Worcester, MA",msa,MA,242700,242450,240817,243000,243317,235950,229283,223133,217167,215500,211000,214000,213000,218333,216333,219000,219667,220333,218000,215000,215500,212833,210500,211667,218333,225000,233333,230550,232217,224717,227500,222833,218667,203633,195633,195633,203817,204817,211567,216750,220250,209500,202833,198000,195300,193633,189133,193667,193333,202500,211250,217917,217583,204333,199100,195250,199917,196317,199167,201167,209333,213333,223333,229083,234750,225750,220167,211650,211817,209317,208583,214667,217000,223083,228500,234500,237347,228513,223513,219500,219000,214633,215267,218267,223600,227300,236800,244167,247275,241442,238108,230250,228550,221867,220050,218417,222433,228333,238333,249333,255583,251517,247517,241100,241833,235833,236667,236000,241917,250250,259400,265795,270795,265612,264300,258633,259333,255167,250833,247567,250733,259363,275297,281963,284158,278825,272492,269333,264333,263967,259300,257967,263578,271744,281744,286800,291930,290263,287963,283333,285000,281667,278261,278261,284928,300000,306667,320000,323333,331667,326667,326667,321667,325000,316667,319167,325167,346833,364333,373333,376667,375000,373333,373300,369967,369967,363300,361633,367717,386083,407917,422583,422583,414083,403667
394415,59,"Bridgeport, CT",msa,CT,464967,482133,497133,531333,539167,522500,486250,452917,432333,402000,390333,385917,393333,402500,425833,449167,464000,450667,432333,423333,416833,437667,431000,432667,420167,433500,456417,504417,530750,517917,466583,445250,438333,444833,432833,432167,434500,459833,503833,513333,515167,493500,450167,403333,365854,370854,374188,376667,388667,415333,453667,490000,490000,466167,426133,411467,415300,398633,389967,376600,404967,435800,471167,496167,496000,472933,432683,406683,402750,411333,408333,395867,404200,436700,478250,493250,490750,456667,426667,408000,421000,419835,411002,393002,420833,452500,479167,484083,471500,453167,436250,419667,416700,403667,407000,405133,406833,413500,431667,450833,456500,451833,430667,419800,409800,426383,431583,439583,448833,463000,479000,473500,469000,454000,435667,435583,444583,456250,457750,446083,462083,457667,481000,491667,508800,486300,446300,419500,417833,425494,421810,419310,421317,441000,461000,475000,477000,457000,428333,408667,408000,434177,433594,433594,432083,448167,478833,500833,533333,546667,557583,548417,553083,542167,557167,550833,577833,617000,658667,686667,671667,639333,592667,561000,563333,568333,574000,582833,622833,652167,690000,698333,715417,687083,663750
394653,60,"Greenville, SC",msa,SC,130257,134240,140057,142467,143383,140567,136316,131416,127416,128000,130333,132000,131333,133967,133933,135933,134300,136000,133133,131467,127967,127500,127000,128833,129967,132133,135050,137700,138367,141626,139991,140324,132731,131750,127417,130500,131667,137417,142083,148750,149583,146417,138467,136217,131883,131483,128817,131617,133300,136933,143633,147383,148750,143783,141700,140033,138333,141667,139000,139000,135667,144500,151650,156717,154883,150567,146333,142333,141833,142667,142333,143000,139667,144817,147817,156150,154000,152333,148167,147833,146917,145083,147400,149983,152495,154178,159845,164967,166106,160439,157139,155241,154907,153907,155667,157333,160000,165667,171667,176000,172000,168667,168962,168538,167188,164727,163650,167725,171225,175392,179333,180592,183426,180759,180500,178333,177667,176500,177150,179983,182817,188167,195333,201465,199432,195098,190567,190600,189433,188833,189500,191167,195167,201167,208083,213083,215583,212500,210083,203875,201542,197292,197667,203300,208283,213950,216983,221967,227550,229533,233067,233983,237308,235808,232142,230500,234667,244500,254500,260000,265000,261667,263333,266667,274717,274050,273715,274665,285332,295667,302333,309000,305925,307092,302258
